gamma_r,gamma_im,W
-1.884444444444444,-3.982222222222222,-3.993483120857887e-05
-1.866666666666667,-3.982222222222222,-4.44222679254986e-05
-1.848888888888889,-3.982222222222222,-4.8375316069836e-05
-1.831111111111111,-3.982222222222222,-5.171177528301814e-05
-1.813333333333333,-3.982222222222222,-5.435682769198312e-05
-1.795555555555556,-3.982222222222222,-5.624432475798929e-05
-1.777777777777778,-3.982222222222222,-5.731794992013967e-05
-1.76,-3.982222222222222,-5.753223566737235e-05
-1.742222222222223,-3.982222222222222,-5.685341705496289e-05
-1.724444444444444,-3.982222222222222,-5.526010757965016e-05
-1.706666666666667,-3.982222222222222,-5.274378762888031e-05
-1.688888888888889,-3.982222222222222,-4.930910029361614e-05
-1.671111111111111,-3.982222222222222,-4.497395403528096e-05
