phi_probe_cycles_down,P_down_fit,phi_probe_cycles_up,P_up_fit
0.9802055137844612,0.5001121473324966,0.7302055137844612,0.4998878526675034
0.9827117794486216,0.5000884624329782,0.7327117794486216,0.4999115375670218
0.985218045112782,0.5000698435117582,0.735218045112782,0.4999301564882418
0.9877243107769423,0.5000552067659992,0.7377243107769423,0.4999447932340008
0.9902305764411027,0.5000436977320099,0.7402305764411027,0.4999563022679901
0.9927368421052631,0.5000346438812656,0.7427368421052631,0.4999653561187344
0.9952431077694235,0.5000275166303372,0.7452431077694235,0.4999724833696628
0.9977493734335838,0.5000219010146227,0.7477493734335838,0.4999780989853773
1.000255639097744,0.5000174715654621,0.7502556390977444,0.4999825284345379
1.002761904761905,0.5000139731825919,0.7527619047619047,0.4999860268174081
1.005268170426065,0.5000112060104266,0.7552681704260653,0.4999887939895734
1.007774436090226,0.5000090135100103,0.7577744360902257,0.4999909864899897
1.010280701754386,0.5000072730720249,0.760280701754386,0.4999927269279751
1.012786967418546,0.5000058886435458,0.7627869674185463,0.4999941113564542
1.015293233082707,0.5000047849459055,0.7652932330827067,0.4999952150540945
1.017799498746867,0.5000039029464166,0.7677994987468673,0.4999960970535834
1.020305764411028,0.5000031963159169,0.7703057644110276,0.4999968036840831
1.022812030075188,0.500002628659854,0.772812030075188,0.499997371340146
1.025318295739349,0.5000021713553121,0.7753182957393485,0.4999978286446879
1.027824561403509,0.500001801862024,0.7778245614035089,0.499998198137976
1.030330827067669,0.5000015024037197,0.7803308270676692,0.4999984975962803
1.03283709273183,0.500001258938571,0.7828370927318296,0.4999987410614291
1.03534335839599,0.5000010603551627,0.7853433583959901,0.4999989396448373
1.03784962406015,0.500000897844324,0.7878496240601505,0.499999102155676
1.040355889724311,0.5000007644080614,0.7903558897243108,0.4999992355919386
1.042862155388471,0.5000006544753758,0.7928621553884712,0.4999993455246242
1.045368421052632,0.5000005636014228,0.7953684210526315,0.4999994363985772
1.047874686716792,0.5000004882316824,0.7978746867167921,0.4999995117683176
1.050380952380952,0.5000004255168677,0.8003809523809524,0.4999995744831323
1.052887218045113,0.5000003731674619,0.802887218045113,0.4999996268325381
1.055393483709273,0.5000003293392337,0.8053934837092733,0.4999996706607663
1.057899749373434,0.5000002925429948,0.8078997493734337,0.4999997074570052
